station,event_id,model,horizon_hours,severe_hours,event_MAE,event_mean_residual,prediction_at_peak,residual_at_peak,abs_error_at_peak,underpredicted_peak,predicted_severe_at_first_severe_hour,predicted_severe_hours
Nongzhanguan,26,GRU_R1,6,3,46.586472,46.586472,213.444397,57.555603,57.555603,true,false,0
Nongzhanguan,26,GRU_R1,12,3,23.740957,16.672475,251.126282,19.873718,19.873718,true,false,2
Nongzhanguan,26,GRU_R1,24,3,32.580744,32.580744,227.239105,43.760895,43.760895,true,false,0
Nongzhanguan,26,B0,1,3,14.0,5.333333,263.0,8.0,8.0,true,false,2
Nongzhanguan,26,B0,6,3,14.0,8.0,250.0,21.0,21.0,true,true,3
Nongzhanguan,26,B0,12,3,26.333333,-3.0,274.0,-3.0,3.0,false,false,2
Nongzhanguan,26,B0,24,3,8.333333,1.0,257.0,14.0,14.0,true,true,3
Nongzhanguan,27,B3_R2,1,1,20.943924,20.943924,225.056076,20.943924,20.943924,true,false,0
Nongzhanguan,27,B3_R2,6,1,32.847183,32.847183,213.152817,32.847183,32.847183,true,false,0
Nongzhanguan,27,B3_R2,12,1,30.254059,30.254059,215.745941,30.254059,30.254059,true,false,0
Nongzhanguan,27,B3_R2,24,1,89.969452,89.969452,156.030548,89.969452,89.969452,true,false,0
Nongzhanguan,27,GRU_R1,1,1,12.584808,12.584808,233.415192,12.584808,12.584808,true,false,0
Nongzhanguan,27,GRU_R1,6,1,17.791504,17.791504,228.208496,17.791504,17.791504,true,false,0
Nongzhanguan,27,GRU_R1,12,1,30.225494,30.225494,215.774506,30.225494,30.225494,true,false,0
Nongzhanguan,27,GRU_R1,24,1,116.323776,116.323776,129.676224,116.323776,116.323776,true,false,0
Nongzhanguan,27,B0,1,1,20.0,20.0,226.0,20.0,20.0,true,false,0
Nongzhanguan,27,B0,6,1,51.0,51.0,195.0,51.0,51.0,true,false,0
Nongzhanguan,27,B0,12,1,55.0,55.0,191.0,55.0,55.0,true,false,0
Nongzhanguan,27,B0,24,1,154.0,154.0,92.0,154.0,154.0,true,false,0
Nongzhanguan,28,B3_R2,1,2,17.903336,17.903336,244.922333,28.077667,28.077667,true,false,1
Nongzhanguan,28,B3_R2,6,2,42.349579,42.349579,218.968155,54.031845,54.031845,true,false,0
Nongzhanguan,28,B3_R2,12,2,136.982735,136.982735,129.902405,143.097595,143.097595,true,false,0
Nongzhanguan,28,B3_R2,24,2,179.760433,179.760433,70.345665,202.654335,202.654335,true,false,0
Nongzhanguan,28,GRU_R1,1,2,13.622383,13.622383,247.892563,25.107437,25.107437,true,true,2
Nongzhanguan,28,GRU_R1,6,2,41.831772,41.831772,221.612854,51.387146,51.387146,true,false,0
Nongzhanguan,28,GRU_R1,12,2,86.372131,86.372131,171.102081,101.897919,101.897919,true,false,0
Nongzhanguan,28,GRU_R1,24,2,111.217293,111.217293,155.436707,117.563293,117.563293,true,false,0
Nongzhanguan,28,B0,1,2,15.0,15.0,248.0,25.0,25.0,true,false,1
Nongzhanguan,28,B0,6,2,27.0,27.0,234.0,39.0,39.0,true,false,0
Nongzhanguan,28,B0,12,2,85.5,85.5,177.0,96.0,96.0,true,false,0
Nongzhanguan,28,B0,24,2,125.0,125.0,146.0,127.0,127.0,true,false,0
Nongzhanguan,29,B3_R2,1,17,14.923957,11.363999,342.114685,16.885315,16.885315,true,false,16
Nongzhanguan,29,B3_R2,6,17,89.57007,89.57007,261.937012,97.062988,97.062988,true,false,11
Nongzhanguan,29,B3_R2,12,17,146.845873,146.845873,161.016418,197.983582,197.983582,true,false,0
Nongzhanguan,29,B3_R2,24,17,199.939625,199.939625,117.725731,241.274269,241.274269,true,false,0
Nongzhanguan,29,GRU_R1,1,17,35.918945,35.918945,309.030823,49.969177,49.969177,true,false,16
Nongzhanguan,29,GRU_R1,6,17,95.440702,95.440702,273.825531,85.174469,85.174469,true,false,11
Nongzhanguan,29,GRU_R1,12,17,155.585603,155.585603,186.636154,172.363846,172.363846,true,false,1
Nongzhanguan,29,GRU_R1,24,17,178.966316,178.966316,125.54982,233.45018,233.45018,true,false,0
Nongzhanguan,29,B0,1,17,14.705882,5.647059,358.0,1.0,1.0,true,false,16
Nongzhanguan,29,B0,6,17,74.529412,70.411765,323.0,36.0,36.0,true,false,11
Nongzhanguan,29,B0,12,17,157.058824,157.058824,228.0,131.0,131.0,true,false,5
Nongzhanguan,29,B0,24,17,175.588235,175.588235,105.0,254.0,254.0,true,false,0
Nongzhanguan,30,B3_R2,1,2,85.223549,85.223549,214.06163,39.93837,39.93837,true,false,0
Nongzhanguan,30,B3_R2,6,2,22.552696,-10.224007,241.67131,12.32869,12.32869,true,true,1
Nongzhanguan,30,B3_R2,12,2,85.572014,85.572014,159.547012,94.452988,94.452988,true,false,0
Nongzhanguan,30,B3_R2,24,2,170.146828,170.146828,86.56218,167.43782,167.43782,true,false,0
Nongzhanguan,30,GRU_R1,1,2,60.361458,60.361458,234.665314,19.334686,19.334686,true,false,0
Nongzhanguan,30,GRU_R1,6,2,41.616974,-41.616974,290.270355,-36.270355,36.270355,false,true,2
Nongzhanguan,30,GRU_R1,12,2,13.118042,-10.322754,251.204712,2.795288,2.795288,true,true,2
Nongzhanguan,30,GRU_R1,24,2,122.859917,122.859917,131.258392,122.741608,122.741608,true,false,0
Nongzhanguan,30,B0,1,2,49.0,49.0,251.0,3.0,3.0,true,false,1
Nongzhanguan,30,B0,6,2,93.0,-93.0,341.0,-87.0,87.0,false,true,2
Nongzhanguan,30,B0,12,2,86.5,-86.5,328.0,-74.0,74.0,false,true,2
Nongzhanguan,30,B0,24,2,145.5,145.5,111.0,143.0,143.0,true,false,0
Nongzhanguan,31,B3_R2,1,9,17.768329,5.426682,306.995422,26.004578,26.004578,true,false,8
Nongzhanguan,31,B3_R2,6,9,71.161263,71.161263,252.239227,80.760773,80.760773,true,false,5
Nongzhanguan,31,B3_R2,12,9,97.778216,97.778216,115.97245,217.02755,217.02755,true,false,0
Nongzhanguan,31,B3_R2,24,9,179.702169,179.702169,104.483124,228.516876,228.516876,true,false,0
Nongzhanguan,31,GRU_R1,1,9,26.589511,24.081292,283.837402,49.162598,49.162598,true,true,9
Nongzhanguan,31,GRU_R1,6,9,71.69861,71.69861,241.580963,91.419037,91.419037,true,false,2
Nongzhanguan,31,GRU_R1,12,9,79.134373,66.496386,97.440865,235.559135,235.559135,true,true,4
Nongzhanguan,31,GRU_R1,24,9,38.789537,38.789537,269.104706,63.895294,63.895294,true,false,6
Nongzhanguan,31,B0,1,9,18.222222,7.555556,309.0,24.0,24.0,true,false,8
Nongzhanguan,31,B0,6,9,63.555556,63.555556,228.0,105.0,105.0,true,false,5
Nongzhanguan,31,B0,12,9,78.555556,13.444444,172.0,161.0,161.0,true,true,7
Nongzhanguan,31,B0,24,9,16.666667,-14.0,323.0,10.0,10.0,true,true,9
Nongzhanguan,32,B3_R2,1,1,43.808762,43.808762,214.191238,43.808762,43.808762,true,false,0
Nongzhanguan,32,B3_R2,6,1,71.787048,71.787048,186.212952,71.787048,71.787048,true,false,0
Nongzhanguan,32,B3_R2,12,1,121.263184,121.263184,136.736816,121.263184,121.263184,true,false,0
Nongzhanguan,32,B3_R2,24,1,86.422882,86.422882,171.577118,86.422882,86.422882,true,false,0
Nongzhanguan,32,GRU_R1,1,1,45.92131,45.92131,212.07869,45.92131,45.92131,true,false,0
Nongzhanguan,32,GRU_R1,6,1,60.423218,60.423218,197.576782,60.423218,60.423218,true,false,0
Nongzhanguan,32,GRU_R1,12,1,156.570755,156.570755,101.429245,156.570755,156.570755,true,false,0
Nongzhanguan,32,GRU_R1,24,1,119.911911,119.911911,138.088089,119.911911,119.911911,true,false,0
Nongzhanguan,32,B0,1,1,39.0,39.0,219.0,39.0,39.0,true,false,0
Nongzhanguan,32,B0,6,1,53.0,53.0,205.0,53.0,53.0,true,false,0
Nongzhanguan,32,B0,12,1,213.0,213.0,45.0,213.0,213.0,true,false,0
Nongzhanguan,32,B0,24,1,108.0,108.0,150.0,108.0,108.0,true,false,0
Nongzhanguan,33,B3_R2,1,20,30.619024,13.72326,517.451355,36.548645,36.548645,true,true,20
Nongzhanguan,33,B3_R2,6,20,161.979638,159.36148,331.798065,222.201935,222.201935,true,false,16
Nongzhanguan,33,B3_R2,12,20,226.75209,226.75209,208.362656,345.637344,345.637344,true,false,3
Nongzhanguan,33,B3_R2,24,20,299.495759,299.495759,166.239639,387.760361,387.760361,true,false,0
Nongzhanguan,33,GRU_R1,1,20,103.756599,99.987968,358.778442,195.221558,195.221558,true,false,19
Nongzhanguan,33,GRU_R1,6,20,165.992971,157.765316,298.993683,255.006317,255.006317,true,false,14
Nongzhanguan,33,GRU_R1,12,20,228.120093,223.219452,138.719574,415.280426,415.280426,true,false,7
Nongzhanguan,33,GRU_R1,24,20,274.53065,274.53065,199.664001,354.335999,354.335999,true,false,0
Nongzhanguan,33,B0,1,20,31.4,1.6,536.0,18.0,18.0,true,false,19
Nongzhanguan,33,B0,6,20,170.95,64.75,366.0,188.0,188.0,true,false,14
Nongzhanguan,33,B0,12,20,249.05,184.75,90.0,464.0,464.0,true,false,8
Nongzhanguan,33,B0,24,20,274.8,274.8,240.0,314.0,314.0,true,false,1
Nongzhanguan,34,B3_R2,1,4,10.28508,-3.095215,271.183441,-1.183441,1.183441,false,true,4
Nongzhanguan,34,B3_R2,6,4,64.671883,64.671883,198.955902,71.044098,71.044098,true,false,0
Nongzhanguan,34,B3_R2,12,4,51.307644,51.307644,205.797134,64.202866,64.202866,true,true,1
Nongzhanguan,34,B3_R2,24,4,147.722185,147.722185,117.247063,152.752937,152.752937,true,false,0
Nongzhanguan,34,GRU_R1,1,4,11.216061,7.190807,253.362701,16.637299,16.637299,true,false,3
Nongzhanguan,34,GRU_R1,6,4,121.930237,121.930237,132.909241,137.090759,137.090759,true,false,0
Nongzhanguan,34,GRU_R1,12,4,30.676235,3.257565,281.273621,-11.273621,11.273621,false,true,2
Nongzhanguan,34,GRU_R1,24,4,64.136398,-64.136398,324.401733,-54.401733,54.401733,false,true,4
Nongzhanguan,34,B0,1,4,11.75,1.25,261.0,9.0,9.0,true,false,3
Nongzhanguan,34,B0,6,4,143.75,143.75,115.0,155.0,155.0,true,false,0
Nongzhanguan,34,B0,12,4,39.75,-31.25,316.0,-46.0,46.0,false,true,3
Nongzhanguan,34,B0,24,4,259.25,-259.25,516.0,-246.0,246.0,false,true,4
Nongzhanguan,35,B3_R2,1,5,7.400027,4.168253,272.368927,-1.368927,1.368927,false,false,4
Nongzhanguan,35,B3_R2,6,5,31.125482,31.125482,247.52243,23.47757,23.47757,true,false,1
Nongzhanguan,35,B3_R2,12,5,36.796677,36.796677,247.060242,23.939758,23.939758,true,true,3
Nongzhanguan,35,B3_R2,24,5,131.672519,131.672519,135.688507,135.311493,135.311493,true,false,0
Nongzhanguan,35,GRU_R1,1,5,5.656897,3.102576,262.920654,8.079346,8.079346,true,true,5
Nongzhanguan,35,GRU_R1,6,5,53.937234,53.937234,217.249817,53.750183,53.750183,true,false,0
Nongzhanguan,35,GRU_R1,12,5,53.006491,53.006491,221.183441,49.816559,49.816559,true,false,0
Nongzhanguan,35,GRU_R1,24,5,138.794095,138.794095,117.237442,153.762558,153.762558,true,false,0
Nongzhanguan,35,B0,1,5,10.8,5.6,269.0,2.0,2.0,true,false,4
Nongzhanguan,35,B0,6,5,67.2,67.2,201.0,70.0,70.0,true,false,0
Nongzhanguan,35,B0,12,5,42.2,42.2,231.0,40.0,40.0,true,false,0
Nongzhanguan,35,B0,24,5,147.4,147.4,108.0,163.0,163.0,true,false,0
Nongzhanguan,36,B3_R2,1,3,18.1203,7.75533,258.542664,-0.542664,0.542664,false,false,2
Nongzhanguan,36,B3_R2,6,3,81.750137,81.750137,171.47612,86.52388,86.52388,true,false,0
Nongzhanguan,36,B3_R2,12,3,134.003805,134.003805,122.7257,135.2743,135.2743,true,false,0
Nongzhanguan,36,B3_R2,24,3,179.603545,179.603545,74.690231,183.309769,183.309769,true,false,0
Nongzhanguan,36,GRU_R1,1,3,35.315933,35.315933,223.79303,34.20697,34.20697,true,false,0
Nongzhanguan,36,GRU_R1,6,3,99.927994,99.927994,153.7341,104.2659,104.2659,true,false,0
Nongzhanguan,36,GRU_R1,12,3,179.774943,179.774943,70.544518,187.455482,187.455482,true,false,0
Nongzhanguan,36,GRU_R1,24,3,208.065975,208.065975,47.239025,210.760975,210.760975,true,false,0
Nongzhanguan,36,B0,1,3,21.0,13.666667,253.0,5.0,5.0,true,false,2
Nongzhanguan,36,B0,6,3,128.0,128.0,118.0,140.0,140.0,true,false,0
Nongzhanguan,36,B0,12,3,222.0,222.0,27.0,231.0,231.0,true,false,0
Nongzhanguan,36,B0,24,3,237.666667,237.666667,14.0,244.0,244.0,true,false,0
Nongzhanguan,37,B3_R2,1,2,14.673477,14.673477,245.231186,10.768814,10.768814,true,false,1
Nongzhanguan,37,B3_R2,6,2,10.893578,0.589714,244.516708,11.483292,11.483292,true,true,2
Nongzhanguan,37,B3_R2,12,2,91.682343,91.682343,175.286179,80.713821,80.713821,true,false,0
Nongzhanguan,37,B3_R2,24,2,142.117813,142.117813,133.322495,122.677505,122.677505,true,false,0
Nongzhanguan,37,GRU_R1,1,2,31.325462,31.325462,233.240997,22.759003,22.759003,true,false,0
Nongzhanguan,37,GRU_R1,6,2,41.603661,41.603661,217.043823,38.956177,38.956177,true,false,0
Nongzhanguan,37,GRU_R1,12,2,120.854992,120.854992,147.958374,108.041626,108.041626,true,false,0
Nongzhanguan,37,GRU_R1,24,2,148.997017,148.997017,134.283218,121.716782,121.716782,true,false,0
Nongzhanguan,37,B0,1,2,11.5,11.5,251.0,5.0,5.0,true,false,1
Nongzhanguan,37,B0,6,2,2.0,-2.0,258.0,-2.0,2.0,false,true,2
Nongzhanguan,37,B0,12,2,157.5,157.5,118.0,138.0,138.0,true,false,0
Nongzhanguan,37,B0,24,2,156.0,156.0,155.0,101.0,101.0,true,false,0
Nongzhanguan,38,B3_R2,1,18,13.82588,1.746894,374.676849,10.323151,10.323151,true,true,18
Nongzhanguan,38,B3_R2,6,18,77.073299,75.171399,331.228058,53.771942,53.771942,true,false,13
Nongzhanguan,38,B3_R2,12,18,161.274101,161.274101,161.506866,223.493134,223.493134,true,false,0
Nongzhanguan,38,B3_R2,24,18,227.455942,227.455942,127.952682,257.047318,257.047318,true,false,0
Nongzhanguan,38,GRU_R1,1,18,35.655953,31.60488,324.965912,60.034088,60.034088,true,false,17
Nongzhanguan,38,GRU_R1,6,18,95.640865,86.904194,278.475281,106.524719,106.524719,true,false,12
Nongzhanguan,38,GRU_R1,12,18,148.164882,144.433531,133.952026,251.047974,251.047974,true,false,4
Nongzhanguan,38,GRU_R1,24,18,168.176858,168.176858,119.384644,265.615356,265.615356,true,false,0
Nongzhanguan,38,B0,1,18,17.833333,0.722222,380.0,5.0,5.0,true,false,17
Nongzhanguan,38,B0,6,18,97.444444,57.666667,316.0,69.0,69.0,true,false,12
Nongzhanguan,38,B0,12,18,148.888889,125.555556,86.0,299.0,299.0,true,true,7
Nongzhanguan,38,B0,24,18,134.555556,134.555556,182.0,203.0,203.0,true,false,5
Nongzhanguan,39,B3_R2,1,12,26.588033,4.464152,306.657898,48.342102,48.342102,true,false,11
Nongzhanguan,39,B3_R2,6,12,43.749073,40.75892,251.125626,103.874374,103.874374,true,false,8
Nongzhanguan,39,B3_R2,12,12,93.338072,93.338072,172.33786,182.66214,182.66214,true,false,0
Nongzhanguan,39,B3_R2,24,12,192.247131,192.247131,90.971062,264.028938,264.028938,true,false,0
Nongzhanguan,39,GRU_R1,1,12,33.742842,23.140268,286.578888,68.421112,68.421112,true,false,9
Nongzhanguan,39,GRU_R1,6,12,65.518974,64.143557,228.009949,126.990051,126.990051,true,false,3
Nongzhanguan,39,GRU_R1,12,12,96.202045,95.514052,204.26265,150.73735,150.73735,true,true,1
Nongzhanguan,39,GRU_R1,24,12,24.560018,6.852402,284.280151,70.719849,70.719849,true,true,12
Nongzhanguan,39,B0,1,12,28.5,5.0,311.0,44.0,44.0,true,false,11
Nongzhanguan,39,B0,6,12,62.75,54.083333,290.0,65.0,65.0,true,false,6
Nongzhanguan,39,B0,12,12,90.166667,84.833333,195.0,160.0,160.0,true,true,2
Nongzhanguan,39,B0,24,12,66.833333,-63.5,362.0,-7.0,7.0,false,true,12
Nongzhanguan,40,B3_R2,1,57,19.786487,5.2854,430.648102,56.351898,56.351898,true,false,56
Nongzhanguan,40,B3_R2,6,57,73.193102,69.983776,278.620544,208.379456,208.379456,true,false,54
Nongzhanguan,40,B3_R2,12,57,210.631407,210.631407,180.50206,306.49794,306.49794,true,false,0
Nongzhanguan,40,B3_R2,24,57,313.977418,313.977418,41.318527,445.681473,445.681473,true,false,0
Nongzhanguan,40,GRU_R1,1,57,59.945709,59.945709,315.374359,171.625641,171.625641,true,false,54
Nongzhanguan,40,GRU_R1,6,57,89.918892,87.610097,195.870712,291.129288,291.129288,true,false,45
Nongzhanguan,40,GRU_R1,12,57,115.443128,115.443128,137.274048,349.725952,349.725952,true,false,36
Nongzhanguan,40,GRU_R1,24,57,127.21219,127.21219,208.45462,278.54538,278.54538,true,true,29
Nongzhanguan,40,B0,1,57,20.561404,2.175439,420.0,67.0,67.0,true,false,56
Nongzhanguan,40,B0,6,57,65.649123,22.385965,222.0,265.0,265.0,true,false,51
Nongzhanguan,40,B0,12,57,80.421053,49.859649,129.0,358.0,358.0,true,false,45
Nongzhanguan,40,B0,24,57,83.877193,65.140351,262.0,225.0,225.0,true,true,44
Nongzhanguan,41,B3_R2,1,5,69.481256,69.481256,386.880798,42.119202,42.119202,true,false,4
Nongzhanguan,41,B3_R2,6,5,294.777019,294.777019,84.616257,344.383743,344.383743,true,false,0
Nongzhanguan,41,B3_R2,12,5,304.301624,304.301624,87.767563,341.232437,341.232437,true,false,0
Nongzhanguan,41,B3_R2,24,5,328.099088,328.099088,50.984512,378.015488,378.015488,true,false,0
Nongzhanguan,41,GRU_R1,1,5,93.015207,93.015207,332.408844,96.591156,96.591156,true,false,4
Nongzhanguan,41,GRU_R1,6,5,278.480461,278.480461,85.712524,343.287476,343.287476,true,false,0
Nongzhanguan,41,GRU_R1,12,5,311.214587,311.214587,80.77005,348.22995,348.22995,true,false,0
Nongzhanguan,41,GRU_R1,24,5,346.142053,346.142053,35.422619,393.577381,393.577381,true,false,0
Nongzhanguan,41,B0,1,5,54.2,39.8,420.0,9.0,9.0,true,false,4
Nongzhanguan,41,B0,6,5,304.2,304.2,58.0,371.0,371.0,true,false,0
Nongzhanguan,41,B0,12,5,362.6,362.6,25.0,404.0,404.0,true,false,0
Nongzhanguan,41,B0,24,5,379.4,379.4,9.0,420.0,420.0,true,false,0
Nongzhanguan,42,B3_R2,1,2,36.450974,-30.131485,394.582458,-66.582458,66.582458,false,true,2
Nongzhanguan,42,B3_R2,6,2,137.163094,137.163094,170.364349,157.635651,157.635651,true,false,0
Nongzhanguan,42,B3_R2,12,2,244.308289,244.308289,76.938011,251.061989,251.061989,true,false,0
Nongzhanguan,42,B3_R2,24,2,277.461443,277.461443,43.681122,284.318878,284.318878,true,false,0
Nongzhanguan,42,GRU_R1,1,2,24.33017,18.888885,333.441284,-5.441284,5.441284,false,true,2
Nongzhanguan,42,GRU_R1,6,2,45.918068,44.042824,238.039108,89.960892,89.960892,true,false,1
Nongzhanguan,42,GRU_R1,12,2,227.033405,227.033405,95.691757,232.308243,232.308243,true,false,0
Nongzhanguan,42,GRU_R1,24,2,264.780262,264.780262,54.195225,273.804775,273.804775,true,false,0
Nongzhanguan,42,B0,1,2,58.0,-58.0,421.0,-93.0,93.0,false,true,2
Nongzhanguan,42,B0,6,2,85.5,-29.5,272.0,56.0,56.0,true,true,2
Nongzhanguan,42,B0,12,2,260.0,260.0,58.0,270.0,270.0,true,false,0
Nongzhanguan,42,B0,24,2,305.0,305.0,12.0,316.0,316.0,true,false,0
Nongzhanguan,43,B3_R2,1,14,35.73245,19.655415,380.013702,23.986298,23.986298,true,false,13
Nongzhanguan,43,B3_R2,6,14,131.237251,131.237251,292.175995,111.824005,111.824005,true,false,4
Nongzhanguan,43,B3_R2,12,14,182.304786,182.304786,182.391586,221.608414,221.608414,true,false,0
Nongzhanguan,43,B3_R2,24,14,232.369856,232.369856,137.971771,266.028229,266.028229,true,false,0
Nongzhanguan,43,GRU_R1,1,14,54.571313,50.345753,328.146667,75.853333,75.853333,true,false,13
Nongzhanguan,43,GRU_R1,6,14,112.462481,109.287667,285.000427,118.999573,118.999573,true,false,8
Nongzhanguan,43,GRU_R1,12,14,161.155964,159.646391,170.854218,233.145782,233.145782,true,false,2
Nongzhanguan,43,GRU_R1,24,14,129.690811,129.690811,303.25235,100.74765,100.74765,true,false,5
Nongzhanguan,43,B0,1,14,32.571429,6.428571,403.0,1.0,1.0,true,false,13
Nongzhanguan,43,B0,6,14,118.571429,94.285714,340.0,64.0,64.0,true,false,8
Nongzhanguan,43,B0,12,14,171.0,159.285714,134.0,270.0,270.0,true,false,2
Nongzhanguan,43,B0,24,14,105.857143,69.0,421.0,-17.0,17.0,false,false,8
Nongzhanguan,44,B3_R2,1,35,27.411113,12.878497,505.781158,52.218842,52.218842,true,true,35
Nongzhanguan,44,B3_R2,6,35,143.110486,143.110486,327.444885,230.555115,230.555115,true,false,30
Nongzhanguan,44,B3_R2,12,35,232.564369,232.564369,183.061661,374.938339,374.938339,true,false,6
Nongzhanguan,44,B3_R2,24,35,358.484517,358.484517,85.524925,472.475075,472.475075,true,false,0
Nongzhanguan,44,GRU_R1,1,35,99.072293,99.072293,362.205933,195.794067,195.794067,true,true,35
Nongzhanguan,44,GRU_R1,6,35,134.11937,134.11937,322.59494,235.40506,235.40506,true,false,30
Nongzhanguan,44,GRU_R1,12,35,156.453056,156.453056,304.725769,253.274231,253.274231,true,true,28
Nongzhanguan,44,GRU_R1,24,35,178.004324,178.004324,295.552155,262.447845,262.447845,true,false,23
Nongzhanguan,44,B0,1,35,25.485714,5.314286,555.0,3.0,3.0,true,false,34
Nongzhanguan,44,B0,6,35,109.285714,39.8,413.0,145.0,145.0,true,false,29
Nongzhanguan,44,B0,12,35,110.4,71.657143,407.0,151.0,151.0,true,true,28
Nongzhanguan,44,B0,24,35,131.457143,111.0,356.0,202.0,202.0,true,false,25
Nongzhanguan,45,B3_R2,1,2,2.410995,-2.152267,397.563263,-4.563263,4.563263,false,true,2
Nongzhanguan,45,B3_R2,6,2,55.255371,55.255371,327.813385,65.186615,65.186615,true,true,2
Nongzhanguan,45,B3_R2,12,2,203.422089,203.422089,183.605438,209.394562,209.394562,true,false,0
Nongzhanguan,45,B3_R2,24,2,258.766815,258.766815,133.444519,259.555481,259.555481,true,false,0
Nongzhanguan,45,GRU_R1,1,2,54.051865,54.051865,330.170471,62.829529,62.829529,true,true,2
Nongzhanguan,45,GRU_R1,6,2,68.120438,68.120438,319.870239,73.129761,73.129761,true,true,2
Nongzhanguan,45,GRU_R1,12,2,51.157852,51.157852,336.506256,56.493744,56.493744,true,true,2
Nongzhanguan,45,GRU_R1,24,2,85.005035,85.005035,306.542664,86.457336,86.457336,true,true,2
Nongzhanguan,45,B0,1,2,15.5,-15.5,407.0,-14.0,14.0,false,true,2
Nongzhanguan,45,B0,6,2,27.0,-27.0,425.0,-32.0,32.0,false,true,2
Nongzhanguan,45,B0,12,2,165.5,-165.5,558.0,-165.0,165.0,false,true,2
Nongzhanguan,45,B0,24,2,7.5,-6.5,407.0,-14.0,14.0,false,true,2
Nongzhanguan,46,B3_R2,1,2,30.710846,30.710846,211.854523,60.145477,60.145477,true,false,1
Nongzhanguan,46,B3_R2,6,2,246.956695,246.956695,21.18206,250.81794,250.81794,true,false,0
Nongzhanguan,46,B3_R2,12,2,119.143433,119.143433,146.61879,125.38121,125.38121,true,false,0
Nongzhanguan,46,B3_R2,24,2,188.551109,188.551109,89.991928,182.008072,182.008072,true,false,0
Nongzhanguan,46,GRU_R1,1,2,38.48201,33.374619,200.143372,71.856628,71.856628,true,false,1
Nongzhanguan,46,GRU_R1,6,2,235.407243,235.407243,28.584761,243.415239,243.415239,true,false,0
Nongzhanguan,46,GRU_R1,12,2,27.12056,-27.12056,298.493286,-26.493286,26.493286,false,true,2
Nongzhanguan,46,GRU_R1,24,2,58.599884,-58.599884,328.716888,-56.716888,56.716888,false,true,2
Nongzhanguan,46,B0,1,2,33.5,26.5,212.0,60.0,60.0,true,false,1
Nongzhanguan,46,B0,6,2,254.5,254.5,13.0,259.0,259.0,true,false,0
Nongzhanguan,46,B0,12,2,116.0,-116.0,393.0,-121.0,121.0,false,true,2
Nongzhanguan,46,B0,24,2,281.5,-281.5,558.0,-286.0,286.0,false,true,2
Nongzhanguan,47,B3_R2,1,48,31.645744,12.93583,522.045654,56.954346,56.954346,true,false,46
Nongzhanguan,47,B3_R2,6,48,135.858387,130.268782,331.917358,247.082642,247.082642,true,false,34
Nongzhanguan,47,B3_R2,12,48,243.431816,243.431816,109.688736,469.311264,469.311264,true,false,0
Nongzhanguan,47,B3_R2,24,48,281.193077,281.193077,143.832611,435.167389,435.167389,true,false,0
Nongzhanguan,47,GRU_R1,1,48,77.317465,73.492575,363.507263,215.492737,215.492737,true,false,45
Nongzhanguan,47,GRU_R1,6,48,113.971594,103.098522,343.334045,235.665955,235.665955,true,false,39
Nongzhanguan,47,GRU_R1,12,48,129.317412,124.271212,279.934143,299.065857,299.065857,true,false,34
Nongzhanguan,47,GRU_R1,24,48,167.916956,164.728034,285.454559,293.545441,293.545441,true,true,26
Nongzhanguan,47,B0,1,48,29.25,1.208333,550.0,29.0,29.0,true,false,47
Nongzhanguan,47,B0,6,48,99.0625,21.270833,533.0,46.0,46.0,true,false,42
Nongzhanguan,47,B0,12,48,146.708333,33.166667,320.0,259.0,259.0,true,false,38
Nongzhanguan,47,B0,24,48,151.166667,106.458333,368.0,211.0,211.0,true,true,31
Nongzhanguan,48,B3_R2,1,6,13.12648,10.653234,276.273132,7.726868,7.726868,true,false,5
Nongzhanguan,48,B3_R2,6,6,158.548097,158.548097,94.092125,189.907875,189.907875,true,false,0
Nongzhanguan,48,B3_R2,12,6,153.963383,153.963383,141.518723,142.481277,142.481277,true,false,0
Nongzhanguan,48,B3_R2,24,6,161.318052,161.318052,114.746124,169.253876,169.253876,true,false,0
Nongzhanguan,48,GRU_R1,1,6,53.592481,53.592481,222.929428,61.070572,61.070572,true,false,0
Nongzhanguan,48,GRU_R1,6,6,154.169889,154.169889,104.537537,179.462463,179.462463,true,false,0
Nongzhanguan,48,GRU_R1,12,6,22.300817,21.264297,277.259644,6.740356,6.740356,true,true,5
Nongzhanguan,48,GRU_R1,24,6,40.868523,-26.288897,329.341797,-45.341797,45.341797,false,true,5
Nongzhanguan,48,B0,1,6,12.833333,6.833333,275.0,9.0,9.0,true,false,5
Nongzhanguan,48,B0,6,6,99.666667,99.666667,145.0,139.0,139.0,true,false,0
Nongzhanguan,48,B0,12,6,73.0,-71.0,354.0,-70.0,70.0,false,true,6
Nongzhanguan,48,B0,24,6,153.833333,-153.833333,525.0,-241.0,241.0,false,true,6
Nongzhanguan,49,B3_R2,1,3,20.521698,8.417531,277.870148,22.129852,22.129852,true,true,3
Nongzhanguan,49,B3_R2,6,3,115.768667,115.768667,175.206543,124.793457,124.793457,true,false,0
Nongzhanguan,49,B3_R2,12,3,189.985181,189.985181,91.138145,208.861855,208.861855,true,false,0
Nongzhanguan,49,B3_R2,24,3,186.300377,186.300377,98.863571,201.136429,201.136429,true,false,0
Nongzhanguan,49,GRU_R1,1,3,17.625509,11.638163,275.308899,24.691101,24.691101,true,true,3
Nongzhanguan,49,GRU_R1,6,3,79.707357,79.707357,203.912201,96.087799,96.087799,true,false,0
